Species,Sample,Chemical,Instrument,good,Application,app_rate_g_cm2,TissueConc,SoilConc,logKow,BCF,bodyweight,initialweight,Solat20C_mgL,Solat20C_gL,molmass_gmol,Density_gcm3,AppFactor,SA_cm2,VapPrs_mPa,Koc_gmL,HalfLife_day,HabFac
Leopard frog,LFA1,Atrazine,LCMS,1,Soil,2.31E-05,2.796596072,21.47493747,2.5,0.13022604,1.74298,1.9611,30,0.03,215.68,1.187,126270.3395,1.670397973,0.04,122,80,Aquatic
Leopard frog,LFA2,Atrazine,LCMS,1,Soil,2.28E-05,4.591570791,21.47493747,2.5,0.213810671,3.042,3.60864,30,0.03,215.68,1.187,257385.3808,2.377740885,0.04,122,80,Aquatic
Leopard frog,LFA3,Atrazine,LCMS,1,Soil,2.28E-05,3.393348552,21.47493747,2.5,0.158014362,2.243,2.90716,30,0.03,215.68,1.187,158955.1246,2.098027218,0.04,122,80,Aquatic
Leopard frog,LFA4,Atrazine,LCMS,1,Soil,2.28E-05,4.426065378,21.47493747,2.5,0.206103761,2.0197,2.35487,30,0.03,215.68,1.187,210911.9251,1.857083629,0.04,122,80,Aquatic
Leopard frog,LFA1,Deisopropyl Atrazine,LCMS,1,Soil,NA,0.26513528,0.012518593,2.5,21.17931905,1.74298,1.9611,30,0.03,215.68,1.187,NA,1.670397973,0.04,122,80,Aquatic
Leopard frog,LFA2,Deisopropyl Atrazine,LCMS,1,Soil,NA,0.904359089,0.012518593,2.5,72.24127127,3.042,3.60864,30,0.03,215.68,1.187,NA,2.377740885,0.04,122,80,Aquatic
Leopard frog,LFA3,Deisopropyl Atrazine,LCMS,1,Soil,NA,0.459607257,0.012518593,2.5,36.71397009,2.243,2.90716,30,0.03,215.68,1.187,NA,2.098027218,0.04,122,80,Aquatic
Leopard frog,LFA4,Deisopropyl Atrazine,LCMS,1,Soil,NA,0.753170376,0.012518593,2.5,60.16413844,2.0197,2.35487,30,0.03,215.68,1.187,NA,1.857083629,0.04,122,80,Aquatic
Leopard frog,LFA1,Desethyl Atrazine,LCMS,1,Soil,NA,0.378728552,0.042876591,2.5,8.832991116,1.74298,1.9611,30,0.03,215.68,1.187,NA,1.670397973,0.04,122,80,Aquatic
Leopard frog,LFA2,Desethyl Atrazine,LCMS,1,Soil,NA,0.602713883,0.042876591,2.5,14.05694487,3.042,3.60864,30,0.03,215.68,1.187,NA,2.377740885,0.04,122,80,Aquatic
Leopard frog,LFA3,Desethyl Atrazine,LCMS,1,Soil,NA,0.532191293,0.042876591,2.5,12.41216418,2.243,2.90716,30,0.03,215.68,1.187,NA,2.098027218,0.04,122,80,Aquatic
Leopard frog,LFA4,Desethyl Atrazine,LCMS,1,Soil,NA,0.571811461,0.042876591,2.5,13.33621543,2.0197,2.35487,30,0.03,215.68,1.187,NA,1.857083629,0.04,122,80,Aquatic
Leopard frog,LFF1,Fipronil,LCMS,1,Soil,1.12E-06,0.433588943,3.050050331,4,0.142157963,3.07228,5.0548,3.78,0.00378,437.15,1.48,409930.4778,2.890062318,0.00037,825,125,Aquatic
Leopard frog,LFF2,Fipronil,LCMS,1,Soil,1.12E-06,0.584125326,3.050050331,4,0.19151334,1.6105,1.76974,3.78,0.00378,437.15,1.48,531548.6303,1.573990788,0.00037,825,125,Aquatic
Leopard frog,LFF3,Fipronil,LCMS,1,Soil,1.12E-06,0.368670544,3.050050331,4,0.120873593,1.29821,1.5497,3.78,0.00378,437.15,1.48,292042.3462,1.457524905,0.00037,825,125,Aquatic
Leopard frog,LFF4,Fipronil,LCMS,1,Soil,1.12E-06,0.453939413,3.050050331,4,0.148830138,1.4102,1.7076,3.78,0.00378,437.15,1.48,369268.9929,1.541750804,0.00037,825,125,Aquatic
Leopard frog,LFF1,Fipronil-Sulfone,LCMS,1,Soil,NA,0.040989845,0.106756713,4,0.383955665,3.07228,5.0548,3.78,0.00378,437.15,1.48,NA,2.890062318,0.00037,825,125,Aquatic
Leopard frog,LFF2,Fipronil-Sulfone,LCMS,1,Soil,NA,0.024284875,0.106756713,4,0.227478667,1.6105,1.76974,3.78,0.00378,437.15,1.48,NA,1.573990788,0.00037,825,125,Aquatic
Leopard frog,LFF3,Fipronil-Sulfone,LCMS,1,Soil,NA,0.010507566,0.106756713,4,0.098425344,1.29821,1.5497,3.78,0.00378,437.15,1.48,NA,1.457524905,0.00037,825,125,Aquatic
Leopard frog,LFF4,Fipronil-Sulfone,LCMS,1,Soil,NA,0.042931118,0.106756713,4,0.402139755,1.4102,1.7076,3.78,0.00378,437.15,1.48,NA,1.541750804,0.00037,825,125,Aquatic
Leopard frog,LFP1,Pendimethalin,LCMS,1,Soil,2.00E-05,0.131424428,17.57581532,5.18,0.007477572,1.2242,1.41045,0.3,0.0003,281.31,1.17,5837.823676,1.380195828,4,243000,40,Aquatic
Leopard frog,LFP2,Pendimethalin,LCMS,1,Soil,2.00E-05,0.41907742,17.57581532,5.18,0.023843982,2.64224,2.90213,0.3,0.0003,281.31,1.17,26457.82066,2.095924664,4,243000,40,Aquatic
Leopard frog,LFP3,Pendimethalin,LCMS,1,Soil,2.00E-05,0.092921182,17.57581532,5.18,0.005286877,2.90779,5.548,0.3,0.0003,281.31,1.17,4436.325093,3.05012481,4,243000,40,Aquatic
Leopard frog,LFP4,Pendimethalin,LCMS,1,Soil,2.00E-05,0.522692823,17.57581532,5.18,0.029739322,1.8955,2.19097,0.3,0.0003,281.31,1.17,27857.51925,1.781111462,4,243000,40,Aquatic
Leopard frog,LFA1,Total Atrazine,LCMS,1,Soil,2.31E-05,3.440459903,21.53033266,2.5,0.159795947,1.74298,1.9611,30,0.03,215.68,1.187,155341.7186,1.670397973,0.04,122,80,Aquatic
Leopard frog,LFA2,Total Atrazine,LCMS,1,Soil,2.28E-05,6.098643762,21.53033266,2.5,0.283258223,3.042,3.60864,30,0.03,215.68,1.187,341865.958,2.377740885,0.04,122,80,Aquatic
Leopard frog,LFA3,Total Atrazine,LCMS,1,Soil,2.28E-05,4.385147102,21.53033266,2.5,0.203672984,2.243,2.90716,30,0.03,215.68,1.187,205414.0897,2.098027218,0.04,122,80,Aquatic
Leopard frog,LFA4,Total Atrazine,LCMS,1,Soil,2.28E-05,5.751047214,21.53033266,2.5,0.267113718,2.0197,2.35487,30,0.03,215.68,1.187,274050.2762,1.857083629,0.04,122,80,Aquatic
Leopard frog,LFF1,Total Fipronil,LCMS,1,Soil,1.12E-06,0.474578788,3.156807044,4,0.150335064,3.07228,5.0548,3.78,0.00378,437.15,1.48,448683.7415,2.890062318,0.00037,825,125,Aquatic
Leopard frog,LFF2,Total Fipronil,LCMS,1,Soil,1.12E-06,0.608410201,3.156807044,4,0.192729613,1.6105,1.76974,3.78,0.00378,437.15,1.48,553647.6411,1.573990788,0.00037,825,125,Aquatic
Leopard frog,LFF3,Total Fipronil,LCMS,1,Soil,1.12E-06,0.37917811,3.156807044,4,0.12011444,1.29821,1.5497,3.78,0.00378,437.15,1.48,300365.914,1.457524905,0.00037,825,125,Aquatic
Leopard frog,LFF4,Total Fipronil,LCMS,1,Soil,1.12E-06,0.496870531,3.156807044,4,0.157396548,1.4102,1.7076,3.78,0.00378,437.15,1.48,404192.4439,1.541750804,0.00037,825,125,Aquatic
Leopard frog,LFT1,Total Triadimefon,LCMS,1,Soil,2.81E-06,0.1766496,6.669240533,3.11,0.026487214,2.11943,2.42685,260,0.26,291.73,1.22,70580.40487,1.889741775,0.02,520,26,Aquatic
Leopard frog,LFT2,Total Triadimefon,LCMS,1,Soil,2.81E-06,0.179231247,6.669240533,3.11,0.026874311,3.13315,4.00534,260,0.26,291.73,1.22,79206.16324,2.52575261,0.02,520,26,Aquatic
Leopard frog,LFT3,Total Triadimefon,LCMS,1,Soil,2.81E-06,0.052193986,6.669240533,3.11,0.007826076,3.32121,3.89894,260,0.26,291.73,1.22,24834.24812,2.486684335,0.02,520,26,Aquatic
Leopard frog,LFT4,Total Triadimefon,LCMS,1,Soil,2.81E-06,0.070844227,6.669240533,3.11,0.010622533,1.44049,1.87933,260,0.26,291.73,1.22,22307.9272,1.629710144,0.02,520,26,Aquatic
Leopard frog,LFT1,Triadimefon,LCMS,1,Soil,2.81E-06,0.151932995,6.435630437,3.11,0.023608098,2.11943,2.42685,260,0.26,291.73,1.22,60704.87733,1.889741775,0.02,520,26,Aquatic
Leopard frog,LFT2,Triadimefon,LCMS,1,Soil,2.81E-06,0.155530847,6.435630437,3.11,0.02416715,3.13315,4.00534,260,0.26,291.73,1.22,68732.44409,2.52575261,0.02,520,26,Aquatic
Leopard frog,LFT3,Triadimefon,LCMS,1,Soil,2.81E-06,0.029780614,6.435630437,3.11,0.004627459,3.32121,3.89894,260,0.26,291.73,1.22,14169.81558,2.486684335,0.02,520,26,Aquatic
Leopard frog,LFT4,Triadimefon,LCMS,1,Soil,2.81E-06,0.036476986,6.435630437,3.11,0.005667974,1.44049,1.87933,260,0.26,291.73,1.22,11486.12925,1.629710144,0.02,520,26,Aquatic
Leopard frog,LFT1,Triadimenol,LCMS,1,Soil,NA,0.024716605,0.233610096,3.11,0.105802812,2.11943,2.42685,260,0.26,291.73,1.22,NA,1.889741775,0.02,520,26,Aquatic
Leopard frog,LFT2,Triadimenol,LCMS,1,Soil,NA,0.0237004,0.233610096,3.11,0.101452807,3.13315,4.00534,260,0.26,291.73,1.22,NA,2.52575261,0.02,520,26,Aquatic
Leopard frog,LFT3,Triadimenol,LCMS,1,Soil,NA,0.022413372,0.233610096,3.11,0.095943507,3.32121,3.89894,260,0.26,291.73,1.22,NA,2.486684335,0.02,520,26,Aquatic
Leopard frog,LFT4,Triadimenol,LCMS,1,Soil,NA,0.034367241,0.233610096,3.11,0.147113681,1.44049,1.87933,260,0.26,291.73,1.22,NA,1.629710144,0.02,520,26,Aquatic
Mole salamander,SA1,Atrazine,GCMS,1,Soil,2.30E-05,6.823400408,52.67554477,2.5,0.129536399,2.93262,3.2314,30,0.03,215.68,1.187,45690.62421,19.00330994,0.04,122,80,Terrestrial
Mole salamander,SA2,Atrazine,GCMS,1,Soil,2.30E-05,5.611314977,52.67554477,2.5,0.106525998,3.53977,3.805,30,0.03,215.68,1.187,40491.24768,21.28522407,0.04,122,80,Terrestrial
Mole salamander,SA3,Atrazine,GCMS,1,Soil,2.30E-05,5.443528911,52.67554477,2.5,0.103340724,1.14,1.2725,30,0.03,215.68,1.187,27054.56033,9.952784448,0.04,122,80,Terrestrial
Mole salamander,SA4,Atrazine,GCMS,1,Soil,2.32E-05,2.748808693,81.7111506,2.5,0.033640558,2.9446,3.25998,30,0.03,215.68,1.187,18236.55907,19.11979612,0.04,122,80,Terrestrial
Mole salamander,SA5,Atrazine,GCMS,1,Soil,2.32E-05,2.620759616,81.7111506,2.5,0.032073464,2.59184,2.99712,30,0.03,215.68,1.187,16223.55211,18.03618823,0.04,122,80,Terrestrial
Mole salamander,SF1,Fipronil,GCMS,1,Soil,1.05E-06,0.49304269,4.53176306,4,0.108797103,2.0321,2.28463,3.78,0.00378,437.15,1.48,63712.24326,14.93930208,0.00037,825,125,Terrestrial
Mole salamander,SF2,Fipronil,GCMS,1,Soil,1.05E-06,1.117034512,4.53176306,4,0.246490052,1.57444,1.7286,3.78,0.00378,437.15,1.48,135720.1188,12.31039762,0.00037,825,125,Terrestrial
Mole salamander,SF3,Fipronil,GCMS,1,Soil,1.05E-06,1.105844253,4.53176306,4,0.244020757,2.34673,2.6,3.78,0.00378,437.15,1.48,150861.0412,16.34193937,0.00037,825,125,Terrestrial
Mole salamander,SF4,Fipronil,GCMS,1,Soil,1.05E-06,0.472718534,4.53176306,4,0.104312279,2.788,3.07675,3.78,0.00378,437.15,1.48,68166.48813,18.36741695,0.00037,825,125,Terrestrial
Mole salamander,SF5,Fipronil,GCMS,1,Soil,1.05E-06,0.466888045,4.53176306,4,0.103025696,1.75764,1.88945,3.78,0.00378,437.15,1.48,59535.69463,13.09449824,0.00037,825,125,Terrestrial
Mole salamander,SP1,Pendimethalin,GCMS,1,Soil,2.02E-05,4.801958486,32.37428285,5.18,0.148326328,2.58239,2.89413,0.3,0.0003,281.31,1.17,34832.36093,17.60376684,4,243000,40,Terrestrial
Mole salamander,SP2,Pendimethalin,GCMS,1,Soil,2.02E-05,1.295372009,32.37428285,5.18,0.040012377,1.87511,2.1919,0.3,0.0003,281.31,1.17,8274.235221,14.51582363,4,243000,40,Terrestrial
Mole salamander,SP3,Pendimethalin,GCMS,1,Soil,2.02E-05,2.957076964,32.37428285,5.18,0.091340308,2.07789,2.44007,0.3,0.0003,281.31,1.17,19429.6148,15.63757039,4,243000,40,Terrestrial
Mole salamander,SP4,Pendimethalin,GCMS,1,Soil,2.02E-05,1.851006799,32.37428285,5.18,0.057175222,3.99315,4.34336,0.3,0.0003,281.31,1.17,15664.21769,23.33260429,4,243000,40,Terrestrial
Mole salamander,SP5,Pendimethalin,GCMS,1,Soil,2.02E-05,3.236333259,32.37428285,5.18,0.099966176,2.0028,2.18227,0.3,0.0003,281.31,1.17,22147.49071,14.4715343,4,243000,40,Terrestrial
Mole salamander,SA1,Total Atrazine,GCMS,1,Soil,2.30E-05,6.823400408,52.67554477,2.5,0.129536399,2.93262,3.2314,30,0.03,215.68,1.187,45690.62421,19.00330994,0.04,122,80,Terrestrial
Mole salamander,SA2,Total Atrazine,GCMS,1,Soil,2.30E-05,5.611314977,52.67554477,2.5,0.106525998,3.53977,3.805,30,0.03,215.68,1.187,40491.24768,21.28522407,0.04,122,80,Terrestrial
Mole salamander,SA3,Total Atrazine,GCMS,1,Soil,2.30E-05,5.443528911,52.67554477,2.5,0.103340724,1.14,1.2725,30,0.03,215.68,1.187,27054.56033,9.952784448,0.04,122,80,Terrestrial
Mole salamander,SA4,Total Atrazine,GCMS,1,Soil,2.32E-05,2.748808693,81.7111506,2.5,0.033640558,2.9446,3.25998,30,0.03,215.68,1.187,18236.55907,19.11979612,0.04,122,80,Terrestrial
Mole salamander,SA5,Total Atrazine,GCMS,1,Soil,2.32E-05,2.620759616,81.7111506,2.5,0.032073464,2.59184,2.99712,30,0.03,215.68,1.187,16223.55211,18.03618823,0.04,122,80,Terrestrial
Mole salamander,SF1,Total Fipronil,GCMS,1,Soil,1.05E-06,0.49304269,4.53176306,4,0.108797103,2.0321,2.28463,3.78,0.00378,437.15,1.48,63712.24326,14.93930208,0.00037,825,125,Terrestrial
Mole salamander,SF2,Total Fipronil,GCMS,1,Soil,1.05E-06,1.117034512,4.53176306,4,0.246490052,1.57444,1.7286,3.78,0.00378,437.15,1.48,135720.1188,12.31039762,0.00037,825,125,Terrestrial
Mole salamander,SF3,Total Fipronil,GCMS,1,Soil,1.05E-06,1.105844253,4.53176306,4,0.244020757,2.34673,2.6,3.78,0.00378,437.15,1.48,150861.0412,16.34193937,0.00037,825,125,Terrestrial
Mole salamander,SF4,Total Fipronil,GCMS,1,Soil,1.05E-06,0.472718534,4.53176306,4,0.104312279,2.788,3.07675,3.78,0.00378,437.15,1.48,68166.48813,18.36741695,0.00037,825,125,Terrestrial
Mole salamander,SF5,Total Fipronil,GCMS,1,Soil,1.05E-06,0.466888045,4.53176306,4,0.103025696,1.75764,1.88945,3.78,0.00378,437.15,1.48,59535.69463,13.09449824,0.00037,825,125,Terrestrial
Mole salamander,ST1,Total Triadimefon,LCMS,1,Soil,2.87E-06,1.119874054,6.136541259,3.11,0.182492712,2.42958,2.835,260,0.26,291.73,1.22,54614.94557,17.35337362,0.02,520,26,Terrestrial
Mole salamander,ST2,Total Triadimefon,LCMS,1,Soil,2.87E-06,0.506757885,6.136541259,3.11,0.082580376,2.33583,2.53,260,0.26,291.73,1.22,25713.37296,16.03532377,0.02,520,26,Terrestrial
Mole salamander,ST3,Total Triadimefon,LCMS,1,Soil,2.87E-06,0.23751407,6.136541259,3.11,0.038704876,1.92159,2.26982,260,0.26,291.73,1.22,10689.93271,14.87202599,0.02,520,26,Terrestrial
Mole salamander,ST4,Total Triadimefon,LCMS,1,Soil,2.87E-06,0.499320716,6.136541259,3.11,0.081368428,2.46557,2.69323,260,0.26,291.73,1.22,25607.67189,16.74641546,0.02,520,26,Terrestrial
Mole salamander,ST5,Total Triadimefon,LCMS,1,Soil,2.87E-06,0.322065257,6.136541259,3.11,0.052483189,2.68042,3.09072,260,0.26,291.73,1.22,16320.3048,18.42525458,0.02,520,26,Terrestrial
Mole salamander,ST1,Triadimefon,LCMS,1,Soil,2.87E-06,0.39964999,5.927160309,3.11,0.067426891,2.42958,2.835,260,0.26,291.73,1.22,19490.46178,17.35337362,0.02,520,26,Terrestrial
Mole salamander,ST2,Triadimefon,LCMS,1,Soil,2.87E-06,0.18084786,5.927160309,3.11,0.030511721,2.33583,2.53,260,0.26,291.73,1.22,9176.390947,16.03532377,0.02,520,26,Terrestrial
Mole salamander,ST3,Triadimefon,LCMS,1,Soil,2.87E-06,0.055874374,5.927160309,3.11,0.009426837,1.92159,2.26982,260,0.26,291.73,1.22,2514.770164,14.87202599,0.02,520,26,Terrestrial
Mole salamander,ST4,Triadimefon,LCMS,1,Soil,2.87E-06,0.176136635,5.927160309,3.11,0.029716867,2.46557,2.69323,260,0.26,291.73,1.22,9033.170504,16.74641546,0.02,520,26,Terrestrial
Mole salamander,ST5,Triadimefon,LCMS,1,Soil,2.87E-06,0.08196845,5.927160309,3.11,0.013829295,2.68042,3.09072,260,0.26,291.73,1.22,4153.661607,18.42525458,0.02,520,26,Terrestrial
Mole salamander,ST1,Triadimenol,LCMS,1,Soil,NA,0.720224064,0.20938095,3.11,3.439778373,2.42958,2.835,260,0.26,291.73,1.22,NA,17.35337362,0.02,520,26,Terrestrial
Mole salamander,ST2,Triadimenol,LCMS,1,Soil,NA,0.325910025,0.20938095,3.11,1.556540959,2.33583,2.53,260,0.26,291.73,1.22,NA,16.03532377,0.02,520,26,Terrestrial
Mole salamander,ST3,Triadimenol,LCMS,1,Soil,NA,0.181639696,0.20938095,3.11,0.867508223,1.92159,2.26982,260,0.26,291.73,1.22,NA,14.87202599,0.02,520,26,Terrestrial
Mole salamander,ST4,Triadimenol,LCMS,1,Soil,NA,0.323184081,0.20938095,3.11,1.543521895,2.46557,2.69323,260,0.26,291.73,1.22,NA,16.74641546,0.02,520,26,Terrestrial
Mole salamander,ST5,Triadimenol,LCMS,1,Soil,NA,0.240096806,0.20938095,3.11,1.146698428,2.68042,3.09072,260,0.26,291.73,1.22,NA,18.42525458,0.02,520,26,Terrestrial
Narrowmouth toad,NTI1,Imidacloprid,LCMS,1,Soil,5.65E-06,0.294998693,2.024466739,0.57,0.14571674,0.95183,0.95183,510,0.51,255.661,1.543,32665.20829,1.522503596,0.0002,292.5,84,Terrestrial
Narrowmouth toad,NTI2,Imidacloprid,LCMS,1,Soil,5.65E-06,0.395986198,2.024466739,0.57,0.195600249,0.92942,0.92942,510,0.51,255.661,1.543,43491.07188,1.498843298,0.0002,292.5,84,Terrestrial
Narrowmouth toad,NTI3,Imidacloprid,LCMS,1,Soil,5.65E-06,0.214460025,2.024466739,0.57,0.105934082,0.9349,0.9349,510,0.51,255.661,1.543,24433.97515,1.453388312,0.0002,292.5,84,Terrestrial
Narrowmouth toad,NTI4,Imidacloprid,LCMS,1,Soil,5.65E-06,0.319810784,2.024466739,0.57,0.157972852,0.85968,0.85968,510,0.51,255.661,1.543,33851.15852,1.438535784,0.0002,292.5,84,Terrestrial
Narrowmouth toad,NTI5,Imidacloprid,LCMS,1,Soil,5.65E-06,0.49063891,2.024466739,0.57,0.242354641,1.24292,1.24292,510,0.51,255.661,1.543,51813.5391,2.084616565,0.0002,292.5,84,Terrestrial
Narrowmouth toad,NTT1,Total Triadimefon,LCMS,1,Soil,2.72E-06,0.479349927,6.241574746,3.11,0.076799517,1.09861,1.09861,260,0.26,291.73,1.22,100684.6949,1.923427906,0.02,520,26,Terrestrial
Narrowmouth toad,NTT2,Total Triadimefon,LCMS,1,Soil,2.72E-06,0.318840389,6.241574746,3.11,0.051083325,0.8174,0.8174,260,0.26,291.73,1.22,68167.28341,1.405967023,0.02,520,26,Terrestrial
Narrowmouth toad,NTT3,Total Triadimefon,LCMS,1,Soil,2.72E-06,0.459769244,6.241574746,3.11,0.073662379,0.81689,0.81689,260,0.26,291.73,1.22,99009.60282,1.394984348,0.02,520,26,Terrestrial
Narrowmouth toad,NTT4,Total Triadimefon,LCMS,1,Soil,2.72E-06,0.447331937,6.241574746,3.11,0.071669724,0.79306,0.79306,260,0.26,291.73,1.22,94403.6732,1.381943271,0.02,520,26,Terrestrial
Narrowmouth toad,NTT5,Total Triadimefon,LCMS,1,Soil,2.72E-06,0.379035618,6.241574746,3.11,0.060727562,0.79105,0.79105,260,0.26,291.73,1.22,79750.04879,1.382598741,0.02,520,26,Terrestrial
Narrowmouth toad,NTT1,Triadimefon,LCMS,1,Soil,2.72E-06,0.39146245,6.058110295,3.11,0.064617914,1.09861,1.09861,260,0.26,291.73,1.22,82224.43592,1.923427906,0.02,520,26,Terrestrial
Narrowmouth toad,NTT2,Triadimefon,LCMS,1,Soil,2.72E-06,0.230338566,6.058110295,3.11,0.038021521,0.8174,0.8174,260,0.26,291.73,1.22,49245.81332,1.405967023,0.02,520,26,Terrestrial
Narrowmouth toad,NTT3,Triadimefon,LCMS,1,Soil,2.72E-06,0.356631557,6.058110295,3.11,0.058868449,0.81689,0.81689,260,0.26,291.73,1.22,76799.28423,1.394984348,0.02,520,26,Terrestrial
Narrowmouth toad,NTT4,Triadimefon,LCMS,1,Soil,2.72E-06,0.330405296,6.058110295,3.11,0.054539333,0.79306,0.79306,260,0.26,291.73,1.22,69727.80393,1.381943271,0.02,520,26,Terrestrial
Narrowmouth toad,NTT5,Triadimefon,LCMS,1,Soil,2.72E-06,0.281501081,6.058110295,3.11,0.046466813,0.79105,0.79105,260,0.26,291.73,1.22,59228.53655,1.382598741,0.02,520,26,Terrestrial
Narrowmouth toad,NTT1,Triadimenol,LCMS,1,Soil,NA,0.087887477,0.183464451,3.11,0.479043632,1.09861,1.09861,261,0.261,291.73,1.22,NA,1.923427906,0.02,520,26,Terrestrial
Narrowmouth toad,NTT2,Triadimenol,LCMS,1,Soil,NA,0.088501824,0.183464451,3.11,0.482392219,0.8174,0.8174,262,0.262,291.73,1.22,NA,1.405967023,0.02,520,26,Terrestrial
Narrowmouth toad,NTT3,Triadimenol,LCMS,1,Soil,NA,0.103137687,0.183464451,3.11,0.562167146,0.81689,0.81689,263,0.263,291.73,1.22,NA,1.394984348,0.02,520,26,Terrestrial
Narrowmouth toad,NTT4,Triadimenol,LCMS,1,Soil,NA,0.116926641,0.183464451,3.11,0.637325871,0.79306,0.79306,264,0.264,291.73,1.22,NA,1.381943271,0.02,520,26,Terrestrial
Narrowmouth toad,NTT5,Triadimenol,LCMS,1,Soil,NA,0.097534537,0.183464451,3.11,0.531626353,0.79105,0.79105,265,0.265,291.73,1.22,NA,1.382598741,0.02,520,26,Terrestrial
