app_rate_g_cm2,application,body_weight_g,chemical,exp_duration,formulation,sample_id,soil_conc_ugg,soil_type,source,species,tissue_conc_ugg
5.39E-06,Indirect,2.613,imid,8,0,LFI2-3,1.728533516,PLE,dag_dehydration,Leopard frog,0.247500973
5.39E-06,Indirect,1.1331,imid,8,0,LFI2-4,0.687118856,PLE,dag_dehydration,Leopard frog,0.706206114
5.39E-06,Indirect,1.7318,imid,8,0,LFI2-5,0.578877665,PLE,dag_dehydration,Leopard frog,0.245622417
5.39E-06,Indirect,1.3617,imid,8,0,LFI2-6,1.906194111,PLE,dag_dehydration,Leopard frog,0.393655166
5.39E-06,Indirect,1.4804,imid,8,0,LFI4-1,0.208026343,PLE,dag_dehydration,Leopard frog,0.326749679
5.39E-06,Indirect,2.2314,imid,8,0,LFI4-2,1.64100778,PLE,dag_dehydration,Leopard frog,0.356860152
5.39E-06,Indirect,1.9358,imid,8,0,LFI4-3,0.555449529,PLE,dag_dehydration,Leopard frog,1.073747665
5.39E-06,Indirect,1.5865,imid,8,0,LFI4-4,0.608288865,PLE,dag_dehydration,Leopard frog,1.269010141
5.39E-06,Indirect,1.262,imid,8,0,LFI4-5,1.606632646,PLE,dag_dehydration,Leopard frog,0.377722198
5.39E-06,Indirect,1.6033,imid,8,0,LFI4-6,0.201720786,PLE,dag_dehydration,Leopard frog,0.55755347
5.39E-06,Indirect,2.912,imid,8,0,LFI6-1,0.879358614,PLE,dag_dehydration,Leopard frog,0.10171172
5.39E-06,Indirect,1.7892,imid,8,0,LFI6-2,0.655219548,PLE,dag_dehydration,Leopard frog,0.65112938
5.39E-06,Indirect,3.7094,imid,8,0,LFI6-3,0.207025856,PLE,dag_dehydration,Leopard frog,0.476857989
5.39E-06,Indirect,3.1881,imid,8,0,LFI6-4,0.871009475,PLE,dag_dehydration,Leopard frog,0.325613627
5.39E-06,Indirect,1.6021,imid,8,0,LFI6-5,0.839527548,PLE,dag_dehydration,Leopard frog,0.246360764
5.39E-06,Indirect,1.8193,imid,8,0,LFI6-6,0.631287079,PLE,dag_dehydration,Leopard frog,1.581594004
5.39E-06,Indirect,2.0296,imid,8,0,LFI8-1,1.958668613,PLE,dag_dehydration,Leopard frog,0.692484167
5.39E-06,Indirect,1.7363,imid,8,0,LFI8-2,0.934646981,PLE,dag_dehydration,Leopard frog,0.424924938
5.39E-06,Indirect,2.1186,imid,8,0,LFI8-3,0.846438989,PLE,dag_dehydration,Leopard frog,0.5739569
5.39E-06,Indirect,1.6878,imid,8,0,LFI8-4,0.321096879,PLE,dag_dehydration,Leopard frog,0.204579215
5.39E-06,Indirect,1.0083,imid,8,0,LFI8-5,0.689399455,PLE,dag_dehydration,Leopard frog,0.484179759
5.39E-06,Indirect,1.8333,imid,8,0,LFI8-6,0.566227325,PLE,dag_dehydration,Leopard frog,0.405938147
5.39E-06,Indirect,1.5084,imid,8,0,LFI10-1,0.945309838,PLE,dag_dehydration,Leopard frog,0.405218407
5.39E-06,Indirect,1.5497,imid,8,0,LFI10-2,1.292096809,PLE,dag_dehydration,Leopard frog,0.601787596
5.39E-06,Indirect,1.8833,imid,8,0,LFI10-3,0.660569341,PLE,dag_dehydration,Leopard frog,0.501054316
5.39E-06,Indirect,1.4135,imid,8,0,LFI10-4,0.60830659,PLE,dag_dehydration,Leopard frog,0.630482061
5.39E-06,Indirect,2.1209,imid,8,0,LFI10-5,0.209484252,PLE,dag_dehydration,Leopard frog,0.338901353
5.39E-06,Indirect,2.1168,imid,8,0,LFI10-6,1.037851792,PLE,dag_dehydration,Leopard frog,0.2421998
2.40E-05,Indirect,0.9129,atrazine,8,0,BAA0-1,9.879328906,PLE,dag_dehydration,Fowlers toad,5.570048564
2.40E-05,Indirect,0.7719,atrazine,8,0,BAA0-2,12.45547599,PLE,dag_dehydration,Fowlers toad,17.59483119
2.40E-05,Indirect,1.07,atrazine,8,0,BAA0-3,15.57844561,PLE,dag_dehydration,Fowlers toad,3.074205015
2.40E-05,Indirect,1.5079,atrazine,8,0,BAA0-4,15.1520148,PLE,dag_dehydration,Fowlers toad,15.89886245
2.40E-05,Indirect,0.9096,atrazine,8,0,BAA0-5,14.6984202,PLE,dag_dehydration,Fowlers toad,9.78279894
2.40E-05,Indirect,1.1548,atrazine,8,0,BAA2-1,12.38453564,PLE,dag_dehydration,Fowlers toad,10.23753505
2.40E-05,Indirect,0.9611,atrazine,8,0,BAA2-2,14.63994466,PLE,dag_dehydration,Fowlers toad,23.52791046
2.40E-05,Indirect,1.0618,atrazine,8,0,BAA2-3,13.03487815,PLE,dag_dehydration,Fowlers toad,9.934344481
2.40E-05,Indirect,0.9384,atrazine,8,0,BAA2-4,14.11139006,PLE,dag_dehydration,Fowlers toad,16.28574707
2.40E-05,Indirect,1.1748,atrazine,8,0,BAA2-5,15.33431537,PLE,dag_dehydration,Fowlers toad,13.26608122
2.40E-05,Indirect,1.1869,atrazine,8,0,BAA4-1,15.56081571,PLE,dag_dehydration,Fowlers toad,11.91207694
2.40E-05,Indirect,0.9488,atrazine,8,0,BAA4-2,11.04392922,PLE,dag_dehydration,Fowlers toad,8.377167028
2.40E-05,Indirect,1.1718,atrazine,8,0,BAA4-3,15.21711265,PLE,dag_dehydration,Fowlers toad,6.954592123
2.40E-05,Indirect,1.2243,atrazine,8,0,BAA4-4,15.6599606,PLE,dag_dehydration,Fowlers toad,16.17456476
2.40E-05,Indirect,1.1315,atrazine,8,0,BAA4-5,17.6440279,PLE,dag_dehydration,Fowlers toad,11.13571587
2.40E-05,Indirect,1.1552,atrazine,8,0,BAA6-1,13.38816703,PLE,dag_dehydration,Fowlers toad,2.757883195
2.40E-05,Indirect,1.2815,atrazine,8,0,BAA6-2,11.681079,PLE,dag_dehydration,Fowlers toad,12.22026175
2.40E-05,Indirect,1.0089,atrazine,8,0,BAA6-3,15.18962201,PLE,dag_dehydration,Fowlers toad,11.20688617
2.40E-05,Indirect,1.2956,atrazine,8,0,BAA6-4,9.038038715,PLE,dag_dehydration,Fowlers toad,6.405223668
2.40E-05,Indirect,1.0139,atrazine,8,0,BAA6-5,10.67586793,PLE,dag_dehydration,Fowlers toad,3.694084956
2.40E-05,Indirect,1.0626,atrazine,8,0,BAA8-1,15.04668736,PLE,dag_dehydration,Fowlers toad,2.159341322
2.40E-05,Indirect,1.132,atrazine,8,0,BAA8-2,14.11458967,PLE,dag_dehydration,Fowlers toad,4.104816901
2.40E-05,Indirect,0.9895,atrazine,8,0,BAA8-3,9.505611335,PLE,dag_dehydration,Fowlers toad,3.707013001
2.40E-05,Indirect,1.1003,atrazine,8,0,BAA8-4,11.64743641,PLE,dag_dehydration,Fowlers toad,20.84894976
2.40E-05,Indirect,0.9161,atrazine,8,0,BAA8-5,10.16095762,PLE,dag_dehydration,Fowlers toad,2.737473998
2.40E-05,Indirect,1.2022,atrazine,8,0,BAA10-1,20.47418687,PLE,dag_dehydration,Fowlers toad,11.79072742
2.40E-05,Indirect,1.13031,atrazine,8,0,BAA10-2,9.68353939,PLE,dag_dehydration,Fowlers toad,2.638235074
2.40E-05,Indirect,1.0534,atrazine,8,0,BAA10-3,14.40605967,PLE,dag_dehydration,Fowlers toad,2.416921895
2.40E-05,Indirect,1.0954,atrazine,8,0,BAA10-4,18.9224483,PLE,dag_dehydration,Fowlers toad,3.137873235
2.40E-05,Indirect,1.1421,atrazine,8,0,BAA10-5,11.49634553,PLE,dag_dehydration,Fowlers toad,1.920017022
4.43E-05,Indirect,0.9583,chloro+d,8,0,BACl0-1,57.75651281,PLE,dag_dehydration,Fowlers toad,0.073700244
4.43E-05,Indirect,0.8457,chloro+d,8,0,BACl0-2,102.3188471,PLE,dag_dehydration,Fowlers toad,0.109722213
4.43E-05,Indirect,0.8989,chloro+d,8,0,BACl0-3,65.01196356,PLE,dag_dehydration,Fowlers toad,0.078574387
4.43E-05,Indirect,0.8843,chloro+d,8,0,BACl0-4,57.35048527,PLE,dag_dehydration,Fowlers toad,0.079830754
4.43E-05,Indirect,0.7097,chloro+d,8,0,BACl0-5,46.51376561,PLE,dag_dehydration,Fowlers toad,0.099619209
4.43E-05,Indirect,1.0144,chloro+d,8,0,BACl2-1,33.60251806,PLE,dag_dehydration,Fowlers toad,0.072874896
4.43E-05,Indirect,0.821,chloro+d,8,0,BACl2-2,59.29310488,PLE,dag_dehydration,Fowlers toad,0.086024643
4.43E-05,Indirect,0.7943,chloro+d,8,0,BACl2-3,64.92323527,PLE,dag_dehydration,Fowlers toad,0.092374798
4.43E-05,Indirect,1.0888,chloro+d,8,0,BACl2-4,31.45650376,PLE,dag_dehydration,Fowlers toad,0.064846902
4.43E-05,Indirect,0.8102,chloro+d,8,0,BACl2-5,61.33280569,PLE,dag_dehydration,Fowlers toad,0.087298087
4.43E-05,Indirect,0.8993,chloro+d,8,0,BACl4-1,60.42139433,PLE,dag_dehydration,Fowlers toad,0.085652238
4.43E-05,Indirect,0.8614,chloro+d,8,0,BACl4-2,47.39084331,PLE,dag_dehydration,Fowlers toad,0.081921027
4.43E-05,Indirect,0.6821,chloro+d,8,0,BACl4-3,53.53514586,PLE,dag_dehydration,Fowlers toad,0.103593147
4.43E-05,Indirect,0.7524,chloro+d,8,0,BACl4-4,55.85180318,PLE,dag_dehydration,Fowlers toad,0.093831051
4.43E-05,Indirect,1.098,chloro+d,8,0,BACl4-5,67.77044045,PLE,dag_dehydration,Fowlers toad,0.066360019
4.43E-05,Indirect,0.9994,chloro+d,8,0,BACl6-1,33.86589381,PLE,dag_dehydration,Fowlers toad,0.07063984
4.43E-05,Indirect,0.9878,chloro+d,8,0,BACl6-2,24.53526169,PLE,dag_dehydration,Fowlers toad,0.07145105
4.43E-05,Indirect,0.9357,chloro+d,8,0,BACl6-3,71.16072307,PLE,dag_dehydration,Fowlers toad,0.089348773
4.43E-05,Indirect,0.8934,chloro+d,8,0,BACl6-4,48.43648594,PLE,dag_dehydration,Fowlers toad,0.079091411
4.43E-05,Indirect,1.0993,chloro+d,8,0,BACl6-5,33.49242945,PLE,dag_dehydration,Fowlers toad,0.143725039
4.43E-05,Indirect,1.0066,chloro+d,8,0,BACl8-1,52.62528479,PLE,dag_dehydration,Fowlers toad,0.070210759
4.43E-05,Indirect,0.9629,chloro+d,8,0,BACl8-2,37.1844573,PLE,dag_dehydration,Fowlers toad,0.073540839
4.43E-05,Indirect,1.4069,chloro+d,8,0,BACl8-3,73.57869825,PLE,dag_dehydration,Fowlers toad,0.050197187
4.43E-05,Indirect,1.1711,chloro+d,8,0,BACl8-4,74.75923468,PLE,dag_dehydration,Fowlers toad,0.088529318
4.43E-05,Indirect,0.9393,chloro+d,8,0,BACl8-5,83.98589503,PLE,dag_dehydration,Fowlers toad,0.075353305
4.43E-05,Indirect,1.3103,chloro+d,8,0,BACl10-1,38.25020684,PLE,dag_dehydration,Fowlers toad,0.053909403
4.43E-05,Indirect,1.0264,chloro+d,8,0,BACl10-2,56.72626138,PLE,dag_dehydration,Fowlers toad,0.06896551
4.43E-05,Indirect,1.1206,chloro+d,8,0,BACl10-3,68.01386873,PLE,dag_dehydration,Fowlers toad,0.063794163
4.43E-05,Indirect,1.0174,chloro+d,8,0,BACl10-4,102.5827354,PLE,dag_dehydration,Fowlers toad,0.07005052
4.43E-05,Indirect,1.2458,chloro+d,8,0,BACl10-5,79.54975475,PLE,dag_dehydration,Fowlers toad,0.057094309
3.10E-05,Indirect,0.7276,metol,8,0,BAM0-1,24.61731819,PLE,dag_dehydration,Fowlers toad,2.931282055
3.10E-05,Indirect,0.8474,metol,8,0,BAM0-2,21.3388881,PLE,dag_dehydration,Fowlers toad,0.347103824
3.10E-05,Indirect,0.8754,metol,8,0,BAM0-3,21.93039744,PLE,dag_dehydration,Fowlers toad,0.747111843
3.10E-05,Indirect,0.8769,metol,8,0,BAM0-4,22.93092162,PLE,dag_dehydration,Fowlers toad,1.458126997
3.10E-05,Indirect,1.1394,metol,8,0,BAM0-5,16.69841723,PLE,dag_dehydration,Fowlers toad,0.842005182
3.10E-05,Indirect,0.8325,metol,8,0,BAM2-1,21.78269156,PLE,dag_dehydration,Fowlers toad,2.479837754
3.10E-05,Indirect,0.9548,metol,8,0,BAM2-2,30.13938696,PLE,dag_dehydration,Fowlers toad,0.390457959
3.10E-05,Indirect,1.0286,metol,8,0,BAM2-3,22.89913875,PLE,dag_dehydration,Fowlers toad,4.602085515
3.10E-05,Indirect,1.0815,metol,8,0,BAM2-4,15.50951631,PLE,dag_dehydration,Fowlers toad,16.00337772
3.10E-05,Indirect,0.9169,metol,8,0,BAM2-5,22.61379371,PLE,dag_dehydration,Fowlers toad,1.76131318
3.10E-05,Indirect,0.7677,metol,8,0,BAM4-1,18.84383325,PLE,dag_dehydration,Fowlers toad,0.649917011
3.10E-05,Indirect,0.7978,metol,8,0,BAM4-2,18.89979206,PLE,dag_dehydration,Fowlers toad,7.808781543
3.10E-05,Indirect,0.8958,metol,8,0,BAM4-3,16.48638399,PLE,dag_dehydration,Fowlers toad,3.96665148
3.10E-05,Indirect,1.0415,metol,8,0,BAM4-4,18.69187814,PLE,dag_dehydration,Fowlers toad,1.54276093
3.10E-05,Indirect,0.8499,metol,8,0,BAM4-5,21.78738591,PLE,dag_dehydration,Fowlers toad,3.211494858
3.10E-05,Indirect,0.9489,metol,8,0,BAM6-1,19.7286363,PLE,dag_dehydration,Fowlers toad,2.189307645
3.10E-05,Indirect,1.0449,metol,8,0,BAM6-2,19.84548436,PLE,dag_dehydration,Fowlers toad,3.779128738
3.10E-05,Indirect,1.095,metol,8,0,BAM6-3,18.30042699,PLE,dag_dehydration,Fowlers toad,1.181637111
3.10E-05,Indirect,1.0956,metol,8,0,BAM6-4,21.61340567,PLE,dag_dehydration,Fowlers toad,2.372274856
3.10E-05,Indirect,0.9067,metol,8,0,BAM6-5,34.53939533,PLE,dag_dehydration,Fowlers toad,1.347353954
3.10E-05,Indirect,0.8966,metol,8,0,BAM8-1,21.17580719,PLE,dag_dehydration,Fowlers toad,3.302635326
3.10E-05,Indirect,0.7619,metol,8,0,BAM8-2,24.81521768,PLE,dag_dehydration,Fowlers toad,2.478218461
3.10E-05,Indirect,0.8689,metol,8,0,BAM8-3,17.06118215,PLE,dag_dehydration,Fowlers toad,0.477943521
3.10E-05,Indirect,1.1094,metol,8,0,BAM8-4,19.10055727,PLE,dag_dehydration,Fowlers toad,2.62816273
3.10E-05,Indirect,0.9821,metol,8,0,BAM8-5,20.51550224,PLE,dag_dehydration,Fowlers toad,1.469074059
3.10E-05,Indirect,1.0263,metol,8,0,BAM10-1,22.5379891,PLE,dag_dehydration,Fowlers toad,3.784805012
3.10E-05,Indirect,0.9157,metol,8,0,BAM10-2,18.45842534,PLE,dag_dehydration,Fowlers toad,0.178266663
3.10E-05,Indirect,1.2425,metol,8,0,BAM10-3,17.64342834,PLE,dag_dehydration,Fowlers toad,0.83816974
3.10E-05,Indirect,1.3226,metol,8,0,BAM10-4,25.49063619,PLE,dag_dehydration,Fowlers toad,2.909853436
3.10E-05,Indirect,1.0177,metol,8,0,BAM10-5,13.50246957,PLE,dag_dehydration,Fowlers toad,3.06875616
2.91E-06,Indirect,0.8584,tdn,8,0,BAT0-1,4.623967642,PLE,dag_dehydration,Fowlers toad,0.705452479
2.91E-06,Indirect,0.8488,tdn,8,0,BAT0-2,4.576445003,PLE,dag_dehydration,Fowlers toad,0.234413969
2.91E-06,Indirect,0.9955,tdn,8,0,BAT0-3,4.945654456,PLE,dag_dehydration,Fowlers toad,0.579612536
2.91E-06,Indirect,1.0281,tdn,8,0,BAT0-4,2.883188373,PLE,dag_dehydration,Fowlers toad,0.355740799
2.91E-06,Indirect,1.1097,tdn,8,0,BAT0-5,3.813555416,PLE,dag_dehydration,Fowlers toad,0.656741344
2.91E-06,Indirect,1.2155,tdn,8,0,BAT2-1,4.002153511,PLE,dag_dehydration,Fowlers toad,0.67893805
2.91E-06,Indirect,0.8175,tdn,8,0,BAT2-2,4.565613817,PLE,dag_dehydration,Fowlers toad,1.101694818
2.91E-06,Indirect,0.851,tdn,8,0,BAT2-3,3.940878794,PLE,dag_dehydration,Fowlers toad,0.471731541
2.91E-06,Indirect,1.0826,tdn,8,0,BAT2-4,3.048173056,PLE,dag_dehydration,Fowlers toad,0.355762936
2.91E-06,Indirect,0.8654,tdn,8,0,BAT2-5,2.12684801,PLE,dag_dehydration,Fowlers toad,0.356340814
2.91E-06,Indirect,1.0271,tdn,8,0,BAT4-1,6.019197262,PLE,dag_dehydration,Fowlers toad,1.070383806
2.91E-06,Indirect,0.8715,tdn,8,0,BAT4-2,3.720045765,PLE,dag_dehydration,Fowlers toad,0.681923819
2.91E-06,Indirect,1.2942,tdn,8,0,BAT4-3,3.940413307,PLE,dag_dehydration,Fowlers toad,1.020881176
2.91E-06,Indirect,1.1198,tdn,8,0,BAT4-4,5.296550596,PLE,dag_dehydration,Fowlers toad,0.509585728
2.91E-06,Indirect,1.1049,tdn,8,0,BAT4-5,6.945352858,PLE,dag_dehydration,Fowlers toad,3.217423384
2.91E-06,Indirect,0.7637,tdn,8,0,BAT6-1,3.602278375,PLE,dag_dehydration,Fowlers toad,0.286638101
2.91E-06,Indirect,1.0612,tdn,8,0,BAT6-2,3.750249506,PLE,dag_dehydration,Fowlers toad,0.294702812
2.91E-06,Indirect,0.8935,tdn,8,0,BAT6-3,6.322726358,PLE,dag_dehydration,Fowlers toad,0.386336954
2.91E-06,Indirect,1.2336,tdn,8,0,BAT6-4,4.897593016,PLE,dag_dehydration,Fowlers toad,0.440267136
2.91E-06,Indirect,1.2775,tdn,8,0,BAT6-5,4.591640691,PLE,dag_dehydration,Fowlers toad,0.569826956
2.91E-06,Indirect,0.8524,tdn,8,0,BAT8-1,5.459072604,PLE,dag_dehydration,Fowlers toad,0.556191253
2.91E-06,Indirect,0.9142,tdn,8,0,BAT8-2,4.507937226,PLE,dag_dehydration,Fowlers toad,0.432994464
2.91E-06,Indirect,1.1256,tdn,8,0,BAT8-3,5.011321534,PLE,dag_dehydration,Fowlers toad,0.676020901
2.91E-06,Indirect,1.0474,tdn,8,0,BAT8-4,3.31837221,PLE,dag_dehydration,Fowlers toad,0.75550304
2.91E-06,Indirect,0.8709,tdn,8,0,BAT8-5,5.387182037,PLE,dag_dehydration,Fowlers toad,0.264939632
2.91E-06,Indirect,1.0839,tdn,8,0,BAT10-1,4.821906293,PLE,dag_dehydration,Fowlers toad,0.761585411
2.91E-06,Indirect,1.007,tdn,8,0,BAT10-2,3.750142848,PLE,dag_dehydration,Fowlers toad,0.227798267
2.91E-06,Indirect,1.2054,tdn,8,0,BAT10-3,3.640657566,PLE,dag_dehydration,Fowlers toad,0.722003836
2.91E-06,Indirect,0.9862,tdn,8,0,BAT10-4,3.0485444,PLE,dag_dehydration,Fowlers toad,0.693917992
2.91E-06,Indirect,0.9313,tdn,8,0,BAT10-5,3.77031985,PLE,dag_dehydration,Fowlers toad,0.514549742
5.00E-05,soil,48.93,Malathion,24,NA,sal1,NA,NA,hr2008,Ambystoma_tigrinum,1.46
5.00E-05,soil,50.92,Malathion,24,NA,sal2,NA,NA,hr2008,Ambystoma_tigrinum,1.61
5.00E-05,soil,44.15,Malathion,24,NA,sal3,NA,NA,hr2008,Ambystoma_tigrinum,0.35
5.00E-05,soil,20.89,Malathion,48,NA,sal4,NA,NA,hr2008,Ambystoma_tigrinum,3.73
5.00E-05,soil,47.59,Malathion,48,NA,sal5,NA,NA,hr2008,Ambystoma_tigrinum,0.39
5.00E-05,soil,46.26,Malathion,48,NA,sal6,NA,NA,hr2008,Ambystoma_tigrinum,1.42
5.00E-05,soil,39.07,Malathion,48,NA,sal7,NA,NA,hr2008,Ambystoma_tigrinum,1.47
5.00E-05,soil,45.8,Malathion,48,NA,sal8,NA,NA,hr2008,Ambystoma_tigrinum,0.05
5.00E-05,soil,49.98,Malathion,48,NA,sal9,NA,NA,hr2008,Ambystoma_tigrinum,0.19
2.29E-05,soil,0.8722,atrazine,2,0,atrazine_2hr_1,NA,NA,dag_metabolites,Fowlers toad,3.06820272
2.29E-05,soil,0.89,atrazine,2,0,atrazine_2hr_2,NA,NA,dag_metabolites,Fowlers toad,3.689639699
2.29E-05,soil,0.5668,atrazine,2,0,atrazine_2hr_3,NA,NA,dag_metabolites,Fowlers toad,4.701165885
2.29E-05,soil,0.7135,atrazine,2,0,atrazine_2hr_4,NA,NA,dag_metabolites,Fowlers toad,1.892494228
2.29E-05,soil,0.77,atrazine,4,0,atrazine_4hr_1,NA,NA,dag_metabolites,Fowlers toad,7.624610214
2.29E-05,soil,0.7153,atrazine,4,0,atrazine_4hr_2,NA,NA,dag_metabolites,Fowlers toad,4.13430025
2.29E-05,soil,0.9739,atrazine,4,0,atrazine_4hr_3,NA,NA,dag_metabolites,Fowlers toad,2.050778713
2.29E-05,soil,0.5403,atrazine,4,0,atrazine_4hr_4,NA,NA,dag_metabolites,Fowlers toad,7.626486309
2.29E-05,soil,0.4111,atrazine,12,0,atrazine_12hr_1,NA,NA,dag_metabolites,Fowlers toad,2.452277711
2.29E-05,soil,0.8564,atrazine,12,0,atrazine_12hr_2,NA,NA,dag_metabolites,Fowlers toad,3.786892753
2.29E-05,soil,1.06,atrazine,12,0,atrazine_12hr_3,NA,NA,dag_metabolites,Fowlers toad,4.514882392
2.29E-05,soil,0.614,atrazine,12,0,atrazine_12hr_4,NA,NA,dag_metabolites,Fowlers toad,1.741192334
2.29E-05,soil,0.5343,atrazine,24,0,atrazine_24hr_1,NA,NA,dag_metabolites,Fowlers toad,2.272491609
2.29E-05,soil,0.687,atrazine,24,0,atrazine_24hr_2,NA,NA,dag_metabolites,Fowlers toad,1.843394997
2.29E-05,soil,0.6553,atrazine,24,0,atrazine_24hr_3,NA,NA,dag_metabolites,Fowlers toad,1.12496207
2.29E-05,soil,0.5026,atrazine,24,0,atrazine_24hr_4,NA,NA,dag_metabolites,Fowlers toad,0.978827141
2.29E-05,soil,0.6456,atrazine,48,0,atrazine_48hr_1,NA,NA,dag_metabolites,Fowlers toad,0.961393825
2.29E-05,soil,0.6671,atrazine,48,0,atrazine_48hr_2,NA,NA,dag_metabolites,Fowlers toad,0.631015591
2.29E-05,soil,0.6276,atrazine,48,0,atrazine_48hr_3,NA,NA,dag_metabolites,Fowlers toad,0.93069942
2.29E-05,soil,0.5903,atrazine,48,0,atrazine_48hr_4,NA,NA,dag_metabolites,Fowlers toad,1.484441109
2.29E-05,soil,1.1024,triadimefon,2,0,triadimefon_2hr_1,NA,NA,dag_metabolites,Fowlers toad,0.489601403
2.70E-06,soil,0.9285,triadimefon,2,0,triadimefon_2hr_2,NA,NA,dag_metabolites,Fowlers toad,0.306581872
2.70E-06,soil,0.663,triadimefon,2,0,triadimefon_2hr_3,NA,NA,dag_metabolites,Fowlers toad,0.376458575
2.70E-06,soil,0.6024,triadimefon,2,0,triadimefon_2hr_4,NA,NA,dag_metabolites,Fowlers toad,0.374511404
2.70E-06,soil,1.0199,triadimefon,4,0,triadimefon_4hr_1,NA,NA,dag_metabolites,Fowlers toad,0.97804843
2.70E-06,soil,0.9525,triadimefon,4,0,triadimefon_4hr_2,NA,NA,dag_metabolites,Fowlers toad,0.335365342
2.70E-06,soil,0.6506,triadimefon,4,0,triadimefon_4hr_3,NA,NA,dag_metabolites,Fowlers toad,0.347101261
2.70E-06,soil,0.5932,triadimefon,4,0,triadimefon_4hr_4,NA,NA,dag_metabolites,Fowlers toad,0.533983287
2.70E-06,soil,0.5875,triadimefon,12,0,triadimefon_12hr_1,NA,NA,dag_metabolites,Fowlers toad,0.487313921
2.70E-06,soil,0.1879,triadimefon,12,0,triadimefon_12hr_2,NA,NA,dag_metabolites,Fowlers toad,1.163882256
2.70E-06,soil,0.8768,triadimefon,12,0,triadimefon_12hr_3,NA,NA,dag_metabolites,Fowlers toad,0.518446024
2.70E-06,soil,0.8139,triadimefon,12,0,triadimefon_12hr_4,NA,NA,dag_metabolites,Fowlers toad,0.850015349
2.70E-06,soil,0.7494,triadimefon,24,0,triadimefon_24hr_1,NA,NA,dag_metabolites,Fowlers toad,0.753354385
2.70E-06,soil,0.7533,triadimefon,24,0,triadimefon_24hr_2,NA,NA,dag_metabolites,Fowlers toad,0.268774096
2.70E-06,soil,0.7957,triadimefon,24,0,triadimefon_24hr_3,NA,NA,dag_metabolites,Fowlers toad,0.324932505
2.70E-06,soil,0.9826,triadimefon,24,0,triadimefon_24hr_4,NA,NA,dag_metabolites,Fowlers toad,2.114540569
2.70E-06,soil,0.7765,triadimefon,48,0,triadimefon_48hr_1,NA,NA,dag_metabolites,Fowlers toad,0.337985638
2.70E-06,soil,1.0258,triadimefon,48,0,triadimefon_48hr_2,NA,NA,dag_metabolites,Fowlers toad,0.18812362
2.70E-06,soil,0.8476,triadimefon,48,0,triadimefon_48hr_3,NA,NA,dag_metabolites,Fowlers toad,0.174854226
2.70E-06,soil,0.6693,triadimefon,48,0,triadimefon_48hr_4,NA,NA,dag_metabolites,Fowlers toad,0.29378644
1.10E-06,soil,0.4614,fipronil,2,0,fipronil_2hr_1,NA,NA,dag_metabolites,Fowlers toad,3.719393647
1.10E-06,soil,0.2284,fipronil,2,0,fipronil_2hr_2,NA,NA,dag_metabolites,Fowlers toad,1.880936052
1.10E-06,soil,0.7639,fipronil,2,0,fipronil_2hr_3,NA,NA,dag_metabolites,Fowlers toad,0.570034283
1.10E-06,soil,0.3696,fipronil,2,0,fipronil_2hr_4,NA,NA,dag_metabolites,Fowlers toad,1.297795327
1.10E-06,soil,0.9285,fipronil,4,0,fipronil_4hr_1,NA,NA,dag_metabolites,Fowlers toad,0.88914103
1.10E-06,soil,0.7862,fipronil,4,0,fipronil_4hr_2,NA,NA,dag_metabolites,Fowlers toad,2.023821797
1.10E-06,soil,0.6985,fipronil,4,0,fipronil_4hr_3,NA,NA,dag_metabolites,Fowlers toad,0.949591323
1.10E-06,soil,0.2882,fipronil,4,0,fipronil_4hr_4,NA,NA,dag_metabolites,Fowlers toad,1.339780158
1.10E-06,soil,1.1638,fipronil,12,0,fipronil_12hr_1,NA,NA,dag_metabolites,Fowlers toad,0.608268662
1.10E-06,soil,0.8824,fipronil,12,0,fipronil_12hr_2,NA,NA,dag_metabolites,Fowlers toad,0.870180984
1.10E-06,soil,1.4191,fipronil,12,0,fipronil_12hr_3,NA,NA,dag_metabolites,Fowlers toad,0.489633965
1.10E-06,soil,1.4909,fipronil,12,0,fipronil_12hr_4,NA,NA,dag_metabolites,Fowlers toad,0.29574225
1.10E-06,soil,0.5347,fipronil,24,0,fipronil_24hr_1,NA,NA,dag_metabolites,Fowlers toad,0.329936663
1.10E-06,soil,0.764,fipronil,24,0,fipronil_24hr_2,NA,NA,dag_metabolites,Fowlers toad,0.278098705
1.10E-06,soil,0.3892,fipronil,24,0,fipronil_24hr_3,NA,NA,dag_metabolites,Fowlers toad,0.255766754
1.10E-06,soil,0.638,fipronil,24,0,fipronil_24hr_4,NA,NA,dag_metabolites,Fowlers toad,0.206890648
1.10E-06,soil,0.7873,fipronil,48,0,fipronil_48hr_1,NA,NA,dag_metabolites,Fowlers toad,0.083283566
1.10E-06,soil,0.5969,fipronil,48,0,fipronil_48hr_2,NA,NA,dag_metabolites,Fowlers toad,0.389202422
1.10E-06,soil,0.9009,fipronil,48,0,fipronil_48hr_3,NA,NA,dag_metabolites,Fowlers toad,0.224047561
1.10E-06,soil,0.5355,fipronil,48,0,fipronil_48hr_4,NA,NA,dag_metabolites,Fowlers toad,0.151268165
3.45E-07,soil,2.39935,Bifenthrin,8,0,BIF 10 1 Bifenthrin,0.803046328,NA,dag_biomarker,Leopard frog,0.081060634
3.45E-07,soil,3.20152,Bifenthrin,8,0,BIF 10 2 Bifenthrin,1.793844153,NA,dag_biomarker,Leopard frog,0.19270545
